0,0,0,1.3635
0.02,18.837,0,1.3635
0.04,37.6,0,1.3627
0.06,56.214,0,1.3627
0.08,74.607,0,1.3627
0.1,92.705,0,1.3627
0.12,110.44,0,1.3627
0.14,127.73,0,1.3627
0.16,144.53,0,1.3619
0.18,160.75,0,1.3635
0.2,176.34,0,1.3619
0.22,191.23,0,1.3627
0.24,205.36,0,1.3627
0.26,218.69,0,1.3627
0.28,231.15,0,1.3635
0.3,242.71,0,1.3619
0.32,253.3,0,1.3627
0.34,262.89,0,1.3635
0.36,271.45,0,1.3627
0.38,278.93,0,1.3619
0.4,285.32,0,1.3627
0.42,290.57,0,1.3611
0.44,294.69,0,1.3627
0.46,297.63,0,1.3627
0.48,299.41,0,1.3619
0.5,300,0,1.3627
0.52,299.41,0,1.3619
0.54,297.63,0,1.3627
0.56,294.69,0,1.3611
0.58,290.57,0,1.3619
0.6,285.32,0,1.3619
0.62,278.93,0,1.3635
0.64,271.45,0,1.3627
0.66,262.89,0,1.3627
0.68,253.3,0,1.3627
0.7,242.71,0,1.3627
0.72,231.15,0,1.3627
0.74,218.69,0,1.3627
0.76,205.36,0,1.3627
0.78,191.23,0,1.3635
0.8,176.34,0,1.3619
0.82,160.75,0,1.3627
0.84,144.53,0,1.3611
0.86,127.73,0,1.3627
0.88,110.44,0,1.3627
0.9,92.705,0,1.3627
0.92,74.607,0,1.3635
0.94,56.214,0,1.3627
0.96,37.6,0,1.3627
0.98,18.837,0,1.3627
1,0,0,1.3627
1.02,-18.837,0,1.3619
1.04,-37.6,0,1.3627
1.06,-56.214,0,1.3619
1.08,-74.607,0,1.3627
1.1,-92.705,0,1.3627
1.12,-110.44,0,1.3627
1.14,-127.73,0,1.3619
1.16,-144.53,0,1.3627
1.18,-160.75,0,1.3627
1.2,-176.34,0,1.3635
1.22,-191.23,0,1.3619
1.24,-205.36,0,1.3635
1.26,-218.69,0,1.3627
1.28,-231.15,0,1.3627
1.3,-242.71,0,1.3619
1.32,-253.3,0,1.3635
1.34,-262.89,0,1.3635
1.36,-271.45,0,1.3635
1.38,-278.93,0,1.3627
1.4,-285.32,0,1.3627
1.42,-290.57,0,1.3627
1.44,-294.69,0,1.3619
1.46,-297.63,0,1.3627
1.48,-299.41,0,1.3635
1.5,-300,0,1.3619
1.52,-299.41,0,1.3627
1.54,-297.63,0,1.3635
1.56,-294.69,0,1.3619
1.58,-290.57,0,1.3627
1.6,-285.32,0,1.3635
1.62,-278.93,0,1.3619
1.64,-271.45,0,1.3627
1.66,-262.89,0,1.3627
1.68,-253.3,0,1.3627
1.7,-242.71,0,1.3627
1.72,-231.15,0,1.3627
1.74,-218.69,0,1.3627
1.76,-205.36,0,1.3611
1.78,-191.23,0,1.3627
1.8,-176.34,0,1.3619
1.82,-160.75,0,1.3627
1.84,-144.53,0,1.3635
1.86,-127.73,0,1.3627
1.88,-110.44,0,1.3627
1.9,-92.705,0,1.3627
1.92,-74.607,0,1.3635
1.94,-56.214,0,1.3619
1.96,-37.6,0,1.3635
1.98,-18.837,0,1.3635
2,-0,0,1.3627
2.02,18.837,0,1.3627
2.04,37.6,0,1.3635
2.06,56.214,0,1.3627
2.08,74.607,0,1.3627
2.1,92.705,0,1.3619
2.12,110.44,0,1.3627
2.14,127.73,0,1.3635
2.16,144.53,0,1.3627
2.18,160.75,0,1.3627
2.2,176.34,0,1.3635
2.22,191.23,0,1.3619
2.24,205.36,0,1.3627
2.26,218.69,0,1.3627
2.28,231.15,0,1.3627
2.3,242.71,0,1.3627
2.32,253.3,0,1.3643
2.34,262.89,0,1.3627
2.36,271.45,0,1.3627
2.38,278.93,0,1.3619
2.4,285.32,0,1.3627
2.42,290.57,0,1.3627
2.44,294.69,0,1.3627
2.46,297.63,0,1.3619
2.48,299.41,0,1.3627
2.5,300,0,1.3619
2.52,299.41,0,1.3627
2.54,297.63,0,1.3627
2.56,294.69,0,1.3619
2.58,290.57,0,1.3627
2.6,285.32,0,1.3619
2.62,278.93,0,1.3619
2.64,271.45,0,1.3611
2.66,262.89,0,1.3619
2.68,253.3,0,1.3627
2.7,242.71,0,1.3627
2.72,231.15,0,1.3619
2.74,218.69,0,1.3627
2.76,205.36,0,1.3619
2.78,191.23,0,1.3619
2.8,176.34,0,1.3627
2.82,160.75,0,1.3627
2.84,144.53,0,1.3635
2.86,127.73,0,1.3627
2.88,110.44,0,1.3619
2.9,92.705,0,1.3635
2.92,74.607,0,1.3627
2.94,56.214,0,1.3619
2.96,37.6,0,1.3619
2.98,18.837,0,1.3619
3,0,0,1.3627
3.02,-18.837,0,1.3627
3.04,-37.6,0,1.3627
3.06,-56.214,0,1.3635
3.08,-74.607,0,1.3627
3.1,-92.705,0,1.3627
3.12,-110.44,0,1.3619
3.14,-127.73,0,1.3635
3.16,-144.53,0,1.3635
3.18,-160.75,0,1.3619
3.2,-176.34,0,1.3619
3.22,-191.23,0,1.3619
3.24,-205.36,0,1.3627
3.26,-218.69,0,1.3611
3.28,-231.15,0,1.3627
3.3,-242.71,0,1.3619
3.32,-253.3,0,1.3627
3.34,-262.89,0,1.3619
3.36,-271.45,0,1.3619
3.38,-278.93,0,1.3635
3.4,-285.32,0,1.3635
3.42,-290.57,0,1.3619
3.44,-294.69,0,1.3627
3.46,-297.63,0,1.3627
3.48,-299.41,0,1.3627
3.5,-300,0,1.3627
3.52,-299.41,0,1.3627
3.54,-297.63,0,1.3619
3.56,-294.69,0,1.3627
3.58,-290.57,0,1.3611
3.6,-285.32,0,1.3627
3.62,-278.93,0,1.3627
3.64,-271.45,0,1.3627
3.66,-262.89,0,1.3635
3.68,-253.3,0,1.3635
3.7,-242.71,0,1.3635
3.72,-231.15,0,1.3619
3.74,-218.69,0,1.3643
3.76,-205.36,0,1.3635
3.78,-191.23,0,1.3619
3.8,-176.34,0,1.3627
3.82,-160.75,0,1.3635
3.84,-144.53,0,1.3619
3.86,-127.73,0,1.3627
3.88,-110.44,0,1.3627
3.9,-92.705,0,1.3627
3.92,-74.607,0,1.3643
3.94,-56.214,0,1.3619
3.96,-37.6,0,1.3627
3.98,-18.837,0,1.3627
4,-0,0,1.3619
4.02,18.837,0,1.3627
4.04,37.6,0,1.3627
4.06,56.214,0,1.3619
4.08,74.607,0,1.3611
4.1,92.705,0,1.3627
4.12,110.44,0,1.3619
4.14,127.73,0,1.3627
4.16,144.53,0,1.3619
4.18,160.75,0,1.3619
4.2,176.34,0,1.3619
4.22,191.23,0,1.3627
4.24,205.36,0,1.3619
4.26,218.69,0,1.3635
4.28,231.15,0,1.3619
4.3,242.71,0,1.3619
4.32,253.3,0,1.3627
4.34,262.89,0,1.3627
4.36,271.45,0,1.3627
4.38,278.93,0,1.3627
4.4,285.32,0,1.3627
4.42,290.57,0,1.3619
4.44,294.69,0,1.3627
4.46,297.63,0,1.3619
4.48,299.41,0,1.3635
4.5,300,0,1.3627
4.52,299.41,0,1.3627
4.54,297.63,0,1.3627
4.56,294.69,0,1.3619
4.58,290.57,0,1.3619
4.6,285.32,0,1.3627
4.62,278.93,0,1.3627
4.64,271.45,0,1.3635
4.66,262.89,0,1.3619
4.68,253.3,0,1.3619
4.7,242.71,0,1.3627
4.72,231.15,0,1.3627
4.74,218.69,0,1.3627
4.76,205.36,0,1.3619
4.78,191.23,0,1.3627
4.8,176.34,0,1.3635
4.82,160.75,0,1.3627
4.84,144.53,0,1.3627
4.86,127.73,0,1.3619
4.88,110.44,0,1.3627
4.9,92.705,0,1.3627
4.92,74.607,0,1.3627
4.94,56.214,0,1.3635
4.96,37.6,0,1.3627
4.98,18.837,0,1.3627
5,0,0,1.3619
5.02,-18.837,0,1.3627
5.04,-37.6,0,1.3627
5.06,-56.214,0,1.3635
5.08,-74.607,0,1.3619
5.1,-92.705,0,1.3627
5.12,-110.44,0,1.3619
5.14,-127.73,0,1.3627
5.16,-144.53,0,1.3619
5.18,-160.75,0,1.3627
5.2,-176.34,0,1.3627
5.22,-191.23,0,1.3627
5.24,-205.36,0,1.3627
5.26,-218.69,0,1.3635
5.28,-231.15,0,1.3627
5.3,-242.71,0,1.3627
5.32,-253.3,0,1.3619
5.34,-262.89,0,1.3619
5.36,-271.45,0,1.3619
5.38,-278.93,0,1.3619
5.4,-285.32,0,1.3627
5.42,-290.57,0,1.3627
5.44,-294.69,0,1.3635
5.46,-297.63,0,1.3619
5.48,-299.41,0,1.3635
5.5,-300,0,1.3627
5.52,-299.41,0,1.3635
5.54,-297.63,0,1.3635
5.56,-294.69,0,1.3619
5.58,-290.57,0,1.3635
5.6,-285.32,0,1.3635
5.62,-278.93,0,1.3643
5.64,-271.45,0,1.3627
5.66,-262.89,0,1.3603
5.68,-253.3,0,1.3627
5.7,-242.71,0,1.3627
5.72,-231.15,0,1.3611
5.74,-218.69,0,1.3458
5.76,-205.36,0,1.3281
5.78,-191.23,0,1.3095
5.8,-176.34,0,1.3031
5.82,-160.75,0,1.2902
5.84,-144.53,0,1.2684
5.86,-127.73,0,1.262
5.88,-110.44,0,1.2459
5.9,-92.705,0,1.2386
5.92,-74.607,0,1.2257
5.94,-56.214,0,1.2185
5.96,-37.6,0,1.2104
5.98,-18.837,0,1.2072
6,-0,0,1.1967
6.02,18.837,0,1.1983
6.04,37.6,0,1.1999
6.06,56.214,0,1.1967
6.08,74.607,0,1.1975
6.1,92.705,0,1.1991
6.12,110.44,0,1.2104
6.14,127.73,0,1.2088
6.16,144.53,0,1.2257
6.18,160.75,0,1.2692
6.2,176.34,0,1.3071
6.22,191.23,0,1.3579
6.24,205.36,0,1.3933
6.26,218.69,0,1.424
6.28,231.15,0,1.4626
6.3,242.71,0,1.4747
6.32,253.3,0,1.4836
6.34,262.89,0,1.4707
6.36,271.45,0,1.4425
6.38,278.93,0,1.3651
6.4,285.32,0,1.3619
6.42,290.57,0,1.3522
6.44,294.69,0,1.37
6.46,297.63,0,1.4014
6.48,299.41,0,1.4062
6.5,300,0,1.3547
6.52,299.41,0,1.3434
6.54,297.63,0,1.3635
6.56,294.69,0,1.3829
6.58,290.57,0,1.4135
6.6,285.32,0,1.4191
6.62,278.93,0,1.403
6.64,271.45,0,1.3917
6.66,262.89,0,1.3821
6.68,253.3,0,1.3555
6.7,242.71,0,1.3418
6.72,231.15,0,1.3474
6.74,218.69,0,1.3426
6.76,205.36,0,1.3361
6.78,191.23,0,1.3418
6.8,176.34,0,1.3329
6.82,160.75,0,1.3297
6.84,144.53,0,1.3273
6.86,127.73,0,1.3208
6.88,110.44,0,1.3144
6.9,92.705,0,1.3111
6.92,74.607,0,1.2999
6.94,56.214,0,1.2829
6.96,37.6,0,1.2765
6.98,18.837,0,1.2725
7,0,0,1.2555
7.02,-18.837,0,1.2451
7.04,-37.6,0,1.2386
7.06,-56.214,0,1.2378
7.08,-74.607,0,1.2281
7.1,-92.705,0,1.2185
7.12,-110.44,0,1.2322
7.14,-127.73,0,1.2257
7.16,-144.53,0,1.2289
7.18,-160.75,0,1.2354
7.2,-176.34,0,1.2426
7.22,-191.23,0,1.2507
7.24,-205.36,0,1.2579
7.26,-218.69,0,1.2862
7.28,-231.15,0,1.2926
7.3,-242.71,0,1.3095
7.32,-253.3,0,1.3305
7.34,-262.89,0,1.3474
7.36,-271.45,0,1.3571
7.38,-278.93,0,1.3619
7.4,-285.32,0,1.3627
7.42,-290.57,0,1.3619
7.44,-294.69,0,1.3643
7.46,-297.63,0,1.3627
7.48,-299.41,0,1.3619
7.5,-300,0,1.3627
7.52,-299.41,0,1.3627
7.54,-297.63,0,1.3635
7.56,-294.69,0,1.3651
7.58,-290.57,0,1.374
7.6,-285.32,0,1.3804
7.62,-278.93,0,1.4006
7.64,-271.45,0,1.4199
7.66,-262.89,0,1.4368
7.68,-253.3,0,1.4522
7.7,-242.71,0,1.4659
7.72,-231.15,0,1.4796
7.74,-218.69,0,1.4981
7.76,-205.36,0,1.5086
7.78,-191.23,0,1.5215
7.8,-176.34,0,1.5384
7.82,-160.75,0,1.5456
7.84,-144.53,0,1.5464
7.86,-127.73,0,1.5626
7.88,-110.44,0,1.5642
7.9,-92.705,0,1.5674
7.92,-74.607,0,1.569
7.94,-56.214,0,1.5674
7.96,-37.6,0,1.5634
7.98,-18.837,0,1.5553
8,-0,0,1.5585
8.02,18.837,0,1.5513
8.04,37.6,0,1.5634
8.06,56.214,0,1.54
8.08,74.607,0,1.5295
8.1,92.705,0,1.5199
8.12,110.44,0,1.5078
8.14,127.73,0,1.4908
8.16,144.53,0,1.4723
8.18,160.75,0,1.4514
8.2,176.34,0,1.4368
8.22,191.23,0,1.4062
8.24,205.36,0,1.3812
8.26,218.69,0,1.3667
8.28,231.15,0,1.3563
8.3,242.71,0,1.3579
8.32,253.3,0,1.3547
8.34,262.89,0,1.3498
8.36,271.45,0,1.3458
8.38,278.93,0,1.3418
8.4,285.32,0,1.3377
8.42,290.57,0,1.3345
8.44,294.69,0,1.3168
8.46,297.63,0,1.3103
8.48,299.41,0,1.2982
8.5,300,0,1.287
8.52,299.41,0,1.287
8.54,297.63,0,1.2741
8.56,294.69,0,1.2563
8.58,290.57,0,1.2418
8.6,285.32,0,1.2394
8.62,278.93,0,1.2225
8.64,271.45,0,1.2225
8.66,262.89,0,1.212
8.68,253.3,0,1.2088
8.7,242.71,0,1.2048
8.72,231.15,0,1.1975
8.74,218.69,0,1.1935
8.76,205.36,0,1.1935
8.78,191.23,0,1.1919
8.8,176.34,0,1.1886
8.82,160.75,0,1.1951
8.84,144.53,0,1.1895
8.86,127.73,0,1.2015
8.88,110.44,0,1.2023
8.9,92.705,0,1.216
8.92,74.607,0,1.2185
8.94,56.214,0,1.2281
8.96,37.6,0,1.2314
8.98,18.837,0,1.2507
9,0,0,1.2539
9.02,-18.837,0,1.2725
9.04,-37.6,0,1.2878
9.06,-56.214,0,1.3055
9.08,-74.607,0,1.324
9.1,-92.705,0,1.341
9.12,-110.44,0,1.3563
9.14,-127.73,0,1.3651
9.16,-144.53,0,1.3732
9.18,-160.75,0,1.3732
9.2,-176.34,0,1.37
9.22,-191.23,0,1.3692
9.24,-205.36,0,1.3675
9.26,-218.69,0,1.3821
9.28,-231.15,0,1.3845
9.3,-242.71,0,1.3941
9.32,-253.3,0,1.4038
9.34,-262.89,0,1.4111
9.36,-271.45,0,1.4135
